position_x,position_y,position_z,attitude_x,attitude_y,attitude_z,attitude_w,input_throttle,input_yaw,input_pitch,input_roll,timestamp
520.24713,11.680193,333.69318,0.0656146,0.7575675,-0.3028046,0.57453954,0.12799269,0.0004882887,0.0004882887,-0.061051346,637.23
521.8348,11.552953,333.67236,0.06532599,0.7591787,-0.3035516,0.5720462,0.16512552,0.07473869,0.0004882887,-0.0004882887,637.32996
523.38434,11.330641,333.6483,0.0720229,0.77166134,-0.30212867,0.5550403,0.3991226,0.18709087,0.0004882887,-0.0004882887,637.43
524.9328,11.075328,333.59265,0.07984249,0.791919,-0.30155748,0.524931,0.5456703,0.19882506,0.0004882887,-0.14410621,637.52997
526.5108,10.846407,333.47736,0.058324143,0.8125427,-0.32008547,0.48365065,0.5246662,0.18416114,0.017090105,-0.24571604,637.63
528.1006,10.628267,333.30017,0.04994353,0.81879735,-0.32777387,0.46865854,0.405478,0.0004882887,0.0004882887,-0.0004882887,637.73
529.681,10.384238,333.08057,0.04990077,0.818834,-0.3278215,0.4685658,0.45725948,0.0004882887,0.0004882887,-0.0004882887,637.82996
531.2643,10.13871,332.8056,0.05055045,0.81987333,-0.3277434,0.46672976,0.68343633,0.0415198,0.0004882887,-0.0004882887,637.93
532.9053,10.006813,332.40485,0.05203967,0.8234874,-0.326279,0.46119675,0.8299916,0.02978561,-0.020996414,-0.0004882887,638.02997
534.63354,10.068526,331.83206,0.05226617,0.8261951,-0.32415658,0.45781255,0.7918898,0.01904326,0.0004882887,-0.0004882887,638.13
536.40424,10.254839,331.1351,0.055235606,0.8263616,-0.32259285,0.4582679,0.40791944,0.0004882887,0.0004882887,0.15582514,638.23
538.12573,10.383233,330.42847,0.09261964,0.82302773,-0.30158982,0.47232464,0.17342642,0.0004882887,0.0004882887,0.28674755,638.32996
539.7747,10.396719,329.75043,0.13538592,0.81710666,-0.27664992,0.48731124,0.27846187,0.0004882887,0.0004882887,0.25743496,638.43
541.37463,10.327904,329.09018,0.16958296,0.8107307,-0.25601363,0.49841213,0.58084995,0.0004882887,0.0004882887,0.19882506,638.52997
542.99615,10.282038,328.4188,0.19074705,0.80604196,-0.24300055,0.50483936,0.6922255,0.0004882887,0.0004882887,0.017090105,638.63
544.6825,10.321768,327.72824,0.18234287,0.80801696,-0.24833548,0.50218433,0.6238346,0.0004882887,0.0004882887,-0.2623331,638.73
546.3898,10.387573,327.03275,0.1389702,0.8166245,-0.2748588,0.4881234,0.26917678,0.0004882887,0.0004882887,-0.22813764,638.82996
548.04,10.365442,326.35672,0.11922533,0.8197652,-0.28663963,0.48125687,0.18905929,0.0004882887,0.0004882887,-0.0004882887,638.93
549.6267,10.238967,325.7045,0.119200796,0.81979376,-0.28673464,0.4811577,0.25207904,0.0004882887,0.0004882887,-0.0004882887,639.02997
551.1742,10.036362,325.06265,0.12049747,0.8196355,-0.28602117,0.48152858,0.57595944,0.0004882887,0.0004882887,0.10112154,639.13
551.9552,9.940045,324.72983,0.13087486,0.81805485,-0.27994066,0.48506832,0.68148315,0.0004882887,0.0004882887,0.20956741,639.17474
554.40485,9.816981,323.64972,0.18727396,0.8070607,-0.24574976,0.5031785,0.7137255,0.0004882887,0.0004882887,0.22128634,639.32996
556.12976,9.86864,322.89423,0.21732767,0.7984582,-0.22693287,0.51355106,0.6907607,-0.055191882,0.0004882887,0.20273137,639.43
557.91125,9.992411,322.1405,0.23955183,0.7819329,-0.21370775,0.53434527,0.66389716,-0.12748913,0.0004882887,0.16169986,639.52997
559.73737,10.165662,321.40543,0.2547102,0.76381934,-0.20527564,0.55638534,0.6673152,-0.11186389,0.0004882887,0.13727017,639.63
561.60236,10.376794,320.6992,0.264441,0.75411475,-0.19923137,0.5671761,0.5989242,0.0004882887,0.0004882887,0.009277485,639.73
563.4828,10.594742,320.02695,0.26473927,0.7540591,-0.19913605,0.56714463,0.5920806,0.0004882887,0.0004882887,-0.0004882887,639.82996
565.37146,10.811577,319.38705,0.2647695,0.7540972,-0.19922504,0.5670484,0.5906157,0.0004882887,0.0004882887,0.0043945983,639.93
567.2673,11.026531,318.77792,0.2691646,0.7513531,-0.19622338,0.5696627,0.5940337,-0.02978561,0.0004882887,0.075715266,640.02997
569.1692,11.238007,318.19977,0.27857128,0.74312663,-0.19003066,0.5779699,0.57449454,-0.06790265,0.0004882887,0.10502785,640.13
571.0713,11.436949,317.65485,0.29043993,0.7304043,-0.18240383,0.59066325,0.56130314,-0.07766842,0.0004882887,0.12945755,640.23
572.9714,11.617997,317.14612,0.30453455,0.7163215,-0.17272227,0.6035804,0.56570536,-0.07083238,0.0004882887,0.1401999,640.32996
574.87213,11.783407,316.67853,0.32034475,0.70182574,-0.16106528,0.6155306,0.57595944,-0.057145037,0.0004882887,0.15191883,640.43
576.77295,11.935592,316.25906,0.33830854,0.68854827,-0.1464108,0.6245098,0.54078734,-0.02978561,0.0004882887,0.17830168,640.52997
578.662,12.058576,315.8874,0.36367172,0.6724282,-0.12404433,0.63261074,0.47435722,-0.04054322,0.0004882887,0.25743496,640.63
580.52264,12.127825,315.55893,0.39979118,0.6443249,-0.09010871,0.64567244,0.4557946,-0.07376211,-0.035660334,0.33951324,640.73
582.36053,12.141537,315.28018,0.43629232,0.6038056,-0.040300112,0.6659158,0.55300224,-0.11869993,-0.13238728,0.38445106,640.82996
584.2088,12.129673,315.08777,0.465445,0.5525497,0.01813079,0.6911737,0.626276,-0.14508279,-0.17537194,0.37663844,640.93
586.088,12.120388,315.03506,0.48533082,0.49500993,0.07557786,0.7167337,0.6634089,-0.1646296,-0.18904403,0.36882582,641.02997
587.98883,12.122006,315.1639,0.49915612,0.43465203,0.12968756,0.7383103,0.66194403,-0.15484856,-0.18513772,0.34634927,641.13
589.88306,12.124964,315.4899,0.5068037,0.37844962,0.17936362,0.7534949,0.6184634,-0.11772335,-0.16658275,0.29848173,641.23
591.7393,12.107994,315.99573,0.5112355,0.33182788,0.2187424,0.76202387,0.5564202,-0.11088731,-0.13727017,0.26526284,641.32996
593.5372,12.047623,316.64294,0.51256543,0.2861746,0.2537257,0.76876795,0.49731442,-0.11479362,-0.17634852,0.26526284,641.43
595.26556,11.930876,317.4078,0.49822736,0.2252966,0.29953772,0.7818492,0.68343633,-0.16169986,-0.39911497,0.37273213,641.52997
596.87604,11.793204,318.3867,0.44415092,0.12248328,0.36950466,0.806966,0.81045246,-0.22813764,-0.51929504,0.44600594,641.63
598.24963,11.684266,319.66034,0.36509532,-0.0065556834,0.44116315,0.819779,0.8636988,-0.23497368,-0.53980315,0.4440528,641.73
598.805,11.649416,320.3949,0.32109064,-0.069822855,0.47057623,0.8188917,0.8671168,-0.22813764,-0.5290608,0.4186465,641.77167
599.8455,11.631088,322.79666,0.19742462,-0.2409696,0.521067,0.79463613,0.7933547,-0.27502862,-0.4714122,0.3443961,641.93
600.0755,11.666987,324.4049,0.13129622,-0.35563293,0.5337219,0.75592834,0.70053405,-0.3541619,-0.46262303,0.33853665,642.02997
600.04565,11.707657,325.92572,0.07372504,-0.46926782,0.5331779,0.7000526,0.6658503,-0.32974747,-0.38837263,0.26916915,642.13
599.8075,11.749814,327.3092,0.052169282,-0.5284216,0.5187102,0.6700662,0.64435035,-0.17146564,-0.14996567,-0.0004882887,642.23
599.38495,11.802014,328.54184,0.059614558,-0.5507576,0.51061815,0.65755713,0.63604945,-0.13531701,0.0004882887,-0.07766842,642.32996
598.78455,11.868307,329.6302,0.08856802,-0.56347185,0.4885275,0.6603001,0.60234225,-0.124559395,0.0004882887,-0.24473946,642.43
598.0247,11.945071,330.6001,0.12816809,-0.5715292,0.4513661,0.6731983,0.57009995,-0.1157702,0.0004882887,-0.31313038,642.52997
597.13513,12.023847,331.48395,0.17300077,-0.57382464,0.40454528,0.6907526,0.5725414,-0.083527885,0.0004882887,-0.34244296,642.63
596.1314,12.106381,332.30457,0.2187788,-0.5674519,0.35149086,0.7117502,0.5774243,-0.055191882,0.0004882887,-0.36296636,642.73
595.0297,12.193968,333.08493,0.24873328,-0.55910325,0.31433222,0.72576207,0.53248644,0.0004882887,0.0004882887,-0.0415198,642.82996
593.86084,12.268254,333.8414,0.24939317,-0.55874383,0.31361496,0.7261226,0.4650721,0.0004882887,0.0004882887,-0.0004882887,642.93
592.6526,12.306017,334.57358,0.24949549,-0.5586327,0.3136177,0.7261718,0.45335317,0.0004882887,0.0004882887,-0.0004882887,643.02997
591.40753,12.307458,335.28214,0.24957587,-0.55853117,0.31361696,0.7262226,0.5720531,0.0004882887,0.0004882887,-0,643.13
590.0834,12.314662,335.9682,0.2483601,-0.5590072,0.31530592,0.7255415,0.67610437,0.0004882887,0.0004882887,0.020996414,643.23
588.63873,12.372204,336.62894,0.24740131,-0.55936575,0.31651905,0.7250643,0.69613945,0.0004882887,0.0004882887,-0.0004882887,643.32996
587.0867,12.474532,337.2616,0.2483509,-0.5588842,0.31718034,0.724822,0.5764477,0.0004882887,0.039566644,-0.0004882887,643.43
585.4915,12.566543,337.86575,0.25629452,-0.5553017,0.32324305,0.7221268,0.50610363,0.0004882887,0.10112154,-0.0004882887,643.52997
583.88776,12.616313,338.4427,0.26995224,-0.54900074,0.33367583,0.717206,0.5217365,0.0004882887,0.12162966,-0.0004882887,643.63
582.2656,12.628531,338.99496,0.28129682,-0.54357004,0.34231338,0.7128992,0.6111314,0.0004882887,0.03370718,-0.0004882887,643.73
580.58325,12.6339245,339.5257,0.28217903,-0.54307765,0.34297836,0.7126062,0.6849012,0.0004882887,0.0004882887,-0.0004882887,643.82996
578.81146,12.658905,340.036,0.28221858,-0.5429906,0.34301397,0.71263975,0.6990692,0.0004882887,0.0004882887,-0.0004882887,643.93
576.9535,12.7055435,340.52594,0.28232577,-0.54286903,0.34299403,0.7126995,0.6907607,0.0004882887,0.0004882887,-0.0004882887,644.02997
575.0311,12.761501,340.99463,0.28801227,-0.5398074,0.33559006,0.71626556,0.64386207,0.0004882887,0.0004882887,-0.14215305,644.13
573.08203,12.802188,341.4447,0.3018264,-0.5321403,0.317079,0.7246989,0.55104905,0.0004882887,0.0004882887,-0.15680172,644.23
571.145,12.798072,341.88193,0.31616747,-0.5236844,0.2973681,0.73305184,0.46653697,0.0004882887,0.0004882887,-0.15191883,644.32996
569.2485,12.728638,342.30838,0.3264638,-0.5172699,0.2829159,0.7387908,0.47826353,0.0004882887,0.0004882887,-0.08059815,644.43
567.3812,12.603924,342.73035,0.3328338,-0.5131372,0.27386388,0.7422334,0.5476234,0.0004882887,0.0004882887,-0.07766842,644.52997
565.5146,12.44896,343.15765,0.3401979,-0.50822914,0.2632383,0.7461061,0.57058823,0.0004882887,0.0004882887,-0.109910734,644.63
563.6368,12.276198,343.59744,0.35046095,-0.50115585,0.24813685,0.75129753,0.57400626,0.0004882887,0.0004882887,-0.124559395,644.73
561.75195,12.085133,344.05368,0.35847086,-0.49541226,0.23616834,0.7551755,0.5222248,0.0004882887,0.0004882887,-0.045426108,644.82996
559.8755,11.864296,344.52438,0.3566844,-0.49557784,0.2333352,0.7567916,0.5544671,0.0004882887,-0.05909819,-0.0004882887,644.93
557.9939,11.627003,345.01428,0.34660396,-0.49855167,0.22668372,0.76152897,0.5940337,0.0004882887,-0.10112154,-0.0004882887,645.02997
556.09326,11.391676,345.52863,0.33417177,-0.50209224,0.2184921,0.76713353,0.5974594,0.0004882887,-0.11381704,-0.0004882887,645.13
554.174,11.165399,346.06628,0.3199084,-0.50597733,0.20912984,0.7732466,0.5989242,0.0004882887,-0.10112154,-0.0004882887,645.23
552.23926,10.953524,346.62518,0.31036782,-0.508438,0.2028548,0.7771825,0.5862211,0.0004882887,-0.068879224,-0.0004882887,645.32996
550.29596,10.7540865,347.20163,0.30205023,-0.5104982,0.1973639,0.78051573,0.5710765,0.0004882887,-0.06594949,-0.0004882887,645.43
548.35266,10.561428,347.7912,0.29408726,-0.5124053,0.1921109,0.7836116,0.55300224,0.0004882887,-0.07083238,-0.0004882887,645.52997
546.4156,10.371328,348.3905,0.28343743,-0.5148876,0.18510713,0.7875845,0.58329135,0.0004882887,-0.11186389,-0.0004882887,645.63
544.4745,10.202078,349.00336,0.26833537,-0.5182727,0.1753102,0.7928782,0.6521706,0.0004882887,-0.12846571,0.01123064,645.73
542.50793,10.094412,349.63858,0.24808572,-0.52334857,0.16817299,0.79767025,0.7078584,0.0004882887,-0.13238728,0.0415198,645.82996
540.50024,10.088526,350.29962,0.2288624,-0.5278764,0.16106415,0.80188954,0.7791867,0.0004882887,-0.11381704,0.01513695,645.93
539.8875,10.113692,350.5034,0.22436327,-0.5288213,0.15874699,0.80299973,0.80458534,0.0004882887,-0.08938735,-0.0004882887,645.9583
536.3212,10.534057,351.70486,0.21361981,-0.53077096,0.15157233,0.806024,0.77576864,0.0004882887,0.0004882887,-0.0004882887,646.13
534.189,10.945399,352.4328,0.21877319,-0.52726346,0.14365602,0.8083901,0.6238346,0.049332418,0.0004882887,-0.16755933,646.23
532.09827,11.356111,353.15158,0.24350718,-0.5051548,0.10519758,0.8212529,0.5031739,0.11186389,0.0004882887,-0.36784923,646.32996
530.07886,11.705264,353.85632,0.29352206,-0.4478755,0.023466878,0.8442165,0.5109865,0.28186464,0.0004882887,-0.594522,646.43
528.12775,12.000209,354.57227,0.36092585,-0.33888385,-0.09602942,0.86352116,0.5915923,0.34341955,0.0004882887,-0.64924085,646.52997
526.24286,12.282484,355.36996,0.42599717,-0.19591875,-0.23473918,0.8514927,0.66829175,0.38739604,-0.030762188,-0.704921,646.63
524.47705,12.566557,356.33603,0.46556133,-0.015989676,-0.37947738,0.799371,0.76355386,0.41766995,-0.15973145,-0.72739756,646.73
522.9637,12.824385,357.52618,0.46004176,0.168097,-0.5007839,0.7136669,0.8480659,0.37273213,-0.2701457,-0.6883192,646.82996
521.851,12.996496,358.87537,0.41471234,0.33048478,-0.57627404,0.62185353,0.89594114,0.323888,-0.35515374,-0.6091707,646.93
521.2143,13.05372,360.24402,0.34775636,0.46612728,-0.6049308,0.54392064,0.9086442,0.27209887,-0.4264744,-0.4880293,647.02997
521.05286,13.030174,361.2562,0.30015635,0.5520774,-0.59233105,0.5042427,0.90473795,0.25450522,-0.39227894,-0.2994583,647.10376
521.3689,12.950601,362.52414,0.28408507,0.61999154,-0.5589973,0.47162312,0.84904253,0.14312963,-0.028809033,-0.0004882887,647.23
522.09357,12.880923,363.3396,0.29317448,0.6291233,-0.5531831,0.46069655,0.76355386,0.043472953,0.0004882887,-0.04444953,647.32996
523.122,12.787499,363.98376,0.28076226,0.63731503,-0.5624915,0.44565168,0.68685436,0.013183795,0.0004882887,-0.21249714,647.43
524.3554,12.648245,364.48407,0.25150236,0.65385634,-0.57679427,0.42015103,0.7347295,0.043472953,-0.16951248,-0.27502862,647.52997
525.7908,12.470019,364.80472,0.20159523,0.6926508,-0.5700345,0.3932618,0.8544136,0.028809033,-0.27600518,-0.28186464,647.63
527.45996,12.296612,364.8648,0.15887478,0.73120284,-0.54098827,0.38396996,0.8886168,0.0004882887,-0.32681772,-0.0004882887,647.73
529.3307,12.17308,364.6412,0.13970402,0.75775623,-0.502707,0.391885,0.8934996,0.0004882887,-0.23497368,0.06007477,647.82996
531.35876,12.126562,364.16327,0.13858466,0.77408254,-0.46540278,0.40619087,0.8422065,0.0004882887,-0.18220799,0.15582514,647.93
533.4789,12.144071,363.50357,0.15373154,0.7807967,-0.43176395,0.42462102,0.76648355,0.0004882887,-0.14215305,0.21542688,648.02997
535.63086,12.191484,362.74075,0.1792187,0.7824179,-0.39534187,0.44655102,0.6985809,0.0004882887,-0.11479362,0.27405202,648.13
537.77576,12.239535,361.93253,0.21531257,0.7771283,-0.35912883,0.4698284,0.6282292,0.0004882887,-0.05226215,0.30238804,648.23
539.89435,12.266013,361.1173,0.25915027,0.7648762,-0.32537183,0.49187288,0.60624856,0.0004882887,-0.028809033,0.31508353,648.32996
541.9903,12.26458,360.31525,0.30464578,0.7484602,-0.29082733,0.51226735,0.6111314,0.0004882887,-0.027832456,0.31996644,648.43
544.0758,12.238584,359.54132,0.34849483,0.7265189,-0.2556272,0.5342063,0.626276,-0.057145037,-0.0415198,0.33853665,648.52997
546.1595,12.193362,358.8138,0.3918053,0.6958016,-0.21417536,0.5625634,0.6419089,-0.07669184,-0.079621576,0.3698024,648.63
548.25836,12.134973,358.15228,0.43479812,0.65810776,-0.16424128,0.59234256,0.637026,-0.08450446,-0.10014496,0.39618525,648.73
550.3815,12.061794,357.57715,0.47847328,0.60988885,-0.10556764,0.62285984,0.6331197,-0.11088731,-0.13238728,0.4440528,648.82996
552.5256,11.96845,357.11377,0.5228101,0.5440289,-0.033072237,0.6554453,0.6526589,-0.14801252,-0.18904403,0.52124816,648.93
554.7028,11.855915,356.80246,0.56317806,0.4475761,0.062587604,0.6918012,0.70590526,-0.19980164,-0.31313038,0.58866256,649.02997
556.90326,11.726685,356.72073,0.5804683,0.3244751,0.1721297,0.72673506,0.73375297,-0.22519265,-0.35220873,0.5749752,649.13
559.0738,11.57402,356.94055,0.57429034,0.19462787,0.27195007,0.74723077,0.7528038,-0.22813764,-0.3785916,0.5583734,649.23
561.1181,11.382605,357.48718,0.536199,0.057075255,0.36213726,0.76032203,0.8671168,-0.22226292,-0.5407797,0.5163653,649.32996
562.8779,11.163038,358.38962,0.41459903,-0.10953773,0.4165702,0.80160993,1,-0.31020066,-0.7909056,0.42256808,649.43
564.1675,11.017833,359.57138,0.21659386,-0.28413874,0.4151568,0.8366584,1,-0.2515755,-0.69515526,0.3443961,649.52997
564.83136,11.053929,360.55518,0.10021477,-0.38018852,0.4069835,0.82448655,0.98680854,-0.24180973,-0.509514,0.30629435,649.6075
565.3229,11.401178,361.8928,0.04202793,-0.4361722,0.41833287,0.79560375,0.7029755,-0.11772335,0.0004882887,0.12846571,649.73
565.4797,11.798569,362.88562,0.0627101,-0.4392641,0.43845293,0.78158396,0.3908217,-0.08645762,0.27893493,0.04835584,649.82996
565.5605,12.149483,363.8331,0.11333381,-0.42669263,0.46995205,0.76435196,0.3341497,-0.120653085,0.38739604,0.024902724,649.93
565.5817,12.432311,364.75043,0.1857973,-0.40278697,0.50148284,0.74280345,0.41719693,-0.14117648,0.3561303,-0.0004882887,650.02997
565.50714,12.653455,365.64438,0.23840621,-0.39428192,0.51721454,0.72124434,0.49438468,-0.14410621,0.16070803,-0.0004882887,650.13
565.28925,12.8228245,366.51785,0.26192644,-0.4035692,0.5171815,0.7078488,0.5388342,-0.13336386,0.023926146,-0.0004882887,650.23
564.90753,12.945015,367.36978,0.2746724,-0.41918567,0.51136893,0.6980976,0.55104905,-0.13727017,0.0004882887,-0.0004882887,650.32996
564.36774,13.019047,368.19745,0.2898704,-0.43435267,0.500081,0.6908198,0.5261311,-0.14508279,0.0004882887,-0.10307469,650.43
563.69696,13.03811,369.0006,0.31524557,-0.4444942,0.47282538,0.69244593,0.5236896,-0.15484856,0.0004882887,-0.19882506,650.52997
562.9059,13.004682,369.78497,0.34600902,-0.44944045,0.43525147,0.6991689,0.60234225,-0.14215305,0.0004882887,-0.24376288,650.63
561.96796,12.938344,370.5638,0.374857,-0.4506884,0.39654192,0.706482,0.6775769,-0.12553598,-0.0122072175,-0.20273137,650.73
560.8447,12.866705,371.35764,0.38493618,-0.45959052,0.3698534,0.70979524,0.7684367,-0.10795758,-0.13824674,-0.01123064,650.82996
559.50745,12.817818,372.17914,0.37284672,-0.48008487,0.3514973,0.71200675,0.7953079,-0.07473869,-0.14508279,-0.0004882887,650.93
557.9668,12.807653,373.0217,0.36088338,-0.49439272,0.33736682,0.7152082,0.7782101,-0.03761349,-0.10014496,-0.0004882887,651.02997
556.2637,12.832411,373.87305,0.35284284,-0.50104296,0.32971877,0.7181528,0.74889755,0.0004882887,-0.0698558,-0.0004882887,651.13
554.44354,12.877047,374.722,0.34567392,-0.5043189,0.3255099,0.72125953,0.6990692,0.0004882887,-0.030762188,0.030762188,651.23
552.5659,12.911888,375.55588,0.3375853,-0.5094105,0.33431193,0.7174766,0.5163653,0.0004882887,0.0004882887,0.15484856,651.32996
550.7153,12.88259,376.357,0.32012868,-0.5204943,0.35852197,0.70573753,0.42648202,0.0004882887,0.0004882887,0.21933319,651.43
548.9198,12.769789,377.11832,0.29868218,-0.5330238,0.38703966,0.6905614,0.47826353,-0.003418021,0.0004882887,0.21933319,651.52997
547.14716,12.592302,377.83835,0.27822128,-0.54542565,0.41168267,0.6749972,0.57400626,-0.014160372,-0.01904326,0.19491875,651.63
545.3456,12.380873,378.5099,0.25823978,-0.55864054,0.4303014,0.66035885,0.6243229,-0.027832456,-0.04835584,0.18318456,651.73
543.48773,12.152602,379.1217,0.23528238,-0.5751125,0.4435962,0.6458407,0.6800183,-0.054215305,-0.11381704,0.18709087,651.82996
541.5409,11.927737,379.65823,0.20409434,-0.60119265,0.4501605,0.627908,0.76208895,-0.08157473,-0.16658275,0.2232395,651.93
539.46893,11.739025,380.0897,0.16771208,-0.6309694,0.4555482,0.60516614,0.7953079,-0.09427024,-0.17244221,0.26135653,652.02997
537.2726,11.603416,380.3864,0.12143156,-0.6628859,0.46497947,0.57413477,0.8011673,-0.10112154,-0.20468453,0.33951324,652.13
535.444,11.534792,380.5081,0.07471819,-0.6894431,0.47607353,0.5407766,0.8099642,-0.10893416,-0.19197376,0.35025558,652.20355
532.6121,11.505719,380.4473,0.01017251,-0.7226613,0.4912223,0.4861666,0.8382925,-0.11869993,-0.14508279,0.29848173,652.32996
530.2035,11.551686,380.1322,-0.011037479,-0.7372191,0.49969018,0.4546384,0.8158236,-0.102098115,0.0004882887,0.06007477,652.43
527.795,11.6319275,379.6008,-0.0072087087,-0.74173343,0.5006821,0.44620287,0.6907607,-0.039566644,0.0004882887,-0.0004882887,652.52997
525.42773,11.699696,378.92984,-0.0027875616,-0.7447836,0.50023264,0.4416527,0.68197143,-0.04835584,0.0004882887,-0.024902724,652.63
523.112,11.741993,378.14874,0.0054051112,-0.7477339,0.49748805,0.43973923,0.57449454,-0.026855879,0.0004882887,-0.07180896,652.73
520.8756,11.724119,377.3201,0.016992386,-0.7481663,0.4922615,0.4445639,0.3800717,-0.014160372,0.0004882887,-0.09231708,652.82996
518.7447,11.61046,376.50583,0.032288544,-0.7486677,0.48382175,0.45207378,0.34099334,-0.01123064,0.0004882887,-0.13922332,652.93
516.7214,11.399521,375.7181,0.0513311,-0.7483489,0.47266498,0.46252236,0.33268481,-0.010254063,0.0004882887,-0.13922332,653.02997
514.7922,11.098433,374.95407,0.068055525,-0.7474926,0.4625288,0.47190094,0.34099334,0.0004882887,0.0004882887,-0.12162966,653.13
512.92975,10.725518,374.196,0.08742826,-0.7454063,0.45018324,0.4837983,0.6707332,0.0004882887,0.0004882887,-0.2300908,653.23
511.0436,10.373045,373.3588,0.12965941,-0.73915875,0.42202437,0.50865346,0.7918898,0.0004882887,0.0004882887,-0.3698024,653.32996
509.07217,10.103021,372.4201,0.19131534,-0.7260778,0.37566414,0.54321826,0.793843,0.0004882887,-0.049332418,-0.45188066,653.43
507.2238,9.929959,371.53476,0.25852022,-0.7054409,0.30988127,0.58266115,0.7801633,0.047379263,-0.12748913,-0.5329671,653.5131
504.87418,9.801892,370.47812,0.32690683,-0.65524185,0.20353527,0.64989495,0.8119173,0.18904403,-0.24083315,-0.5261311,653.63
502.63065,9.798421,369.62357,0.370147,-0.5958841,0.10853854,0.7043669,0.8295033,0.19099718,-0.17537194,-0.46945906,653.73
500.28464,9.920903,368.9425,0.41048956,-0.53489,0.04309678,0.73724747,0.7176318,0.20077822,-0.024902724,-0.41376364,653.82996
497.90546,10.103331,368.4439,0.44968238,-0.47155488,-0.0026980645,0.75856096,0.64972913,0.21054399,-0.0024414435,-0.35220873,653.93
495.53427,10.295695,368.11957,0.47744498,-0.40987414,-0.03494639,0.7764202,0.6331197,0.22030976,-0.028809033,-0.31020066,654.02997
493.18088,10.484503,367.97546,0.4958648,-0.35148647,-0.062094558,0.7916563,0.6585183,0.20370795,-0.057145037,-0.2711223,654.13
490.85422,10.673756,368.03668,0.5069115,-0.29718515,-0.08731005,0.80442446,0.69173723,0.18709087,-0.06594949,-0.2623331,654.23
488.56833,10.870319,368.32953,0.51562655,-0.24597612,-0.112328485,0.8130236,0.7068818,0.16658275,-0.04835584,-0.2505989,654.32996
486.34396,11.0734005,368.86603,0.52299285,-0.20146284,-0.13696423,0.8167816,0.70639354,0.10112154,-0.035660334,-0.21347372,654.43
484.2033,11.275207,369.6424,0.5265689,-0.17333183,-0.15499906,0.8177143,0.6976043,0.05909819,-0.024902724,-0.078645,654.52997
482.16388,11.464181,370.63715,0.5274088,-0.16271517,-0.15331364,0.81966996,0.65314716,0.07180896,0.0004882887,-0.0004882887,654.63
480.23093,11.621074,371.79782,0.52984905,-0.14951313,-0.14491029,0.8221355,0.59794766,0.10893416,0.0004882887,-0.0004882887,654.73
478.39963,11.728195,373.07294,0.53262466,-0.13341506,-0.13461618,0.8248575,0.5974594,0.11967651,-0.0073243305,-0.0004882887,654.82996
476.6688,11.784898,374.44974,0.53083575,-0.11510704,-0.12401229,0.8304123,0.6614557,0.12358282,-0.079621576,-0.0004882887,654.93
475.03818,11.808452,375.95197,0.5177254,-0.09605971,-0.11545629,0.8422606,0.6902724,0.109910734,-0.14215305,-0.0004882887,655.02997
473.50906,11.814808,377.58517,0.50058675,-0.07846911,-0.10847805,0.85527074,0.6878309,0.09622339,-0.12846571,-0.0004882887,655.13
472.08212,11.811491,379.33255,0.48510343,-0.064856306,-0.103348196,0.8659028,0.68099487,0.057145037,-0.106981,-0.0004882887,655.23
470.75494,11.801577,381.1745,0.47321144,-0.057854734,-0.10125206,0.8731963,0.66194403,0.021972992,-0.07083238,-0.0004882887,655.32996
469.52322,11.782811,383.08932,0.4643422,-0.053195193,-0.10000382,0.8783825,0.6560769,0.031738766,-0.0630045,-0.0004882887,655.43
468.38266,11.754829,385.06326,0.45701778,-0.0469847,-0.097751245,0.8828204,0.65754175,0.042496376,-0.050308995,-0.0004882887,655.52997
467.32944,11.719824,387.08853,0.45170432,-0.039702296,-0.094727874,0.8862356,0.6565652,0.046402685,-0.0327306,-0.0004882887,655.63
466.35968,11.67907,389.15833,0.44892243,-0.03311133,-0.09180186,0.8882257,0.65119404,0.038590066,-0.01513695,-0.0004882887,655.73
465.46878,11.630683,391.2636,0.4484076,-0.027116332,-0.08893954,0.88897985,0.6414206,0.049332418,0.0004882887,-0.0004882887,655.82996
464.65085,11.570023,393.39404,0.44777036,-0.0062482995,-0.0977631,0.88876605,0.6902724,0.14410621,-0.079621576,-0.37273213,655.93
463.91147,11.507947,395.56293,0.42909738,0.075059995,-0.19360273,0.8790673,0.7586709,0.1489891,-0.17830168,-0.63750666,656.02997
463.31808,11.475902,397.80823,0.38185784,0.18452854,-0.34492087,0.837355,0.79042494,0.14410621,-0.21835661,-0.68734264,656.13
462.9864,11.482931,400.12573,0.31046602,0.29115346,-0.48631215,0.76311266,0.82119477,0.1314107,-0.27600518,-0.66584265,656.23
463.04727,11.513967,402.43915,0.21817157,0.3879672,-0.574093,0.68724084,0.92476535,0.09427024,-0.48215458,-0.49584192,656.32996
463.62213,11.571228,404.59723,0.1008734,0.48318738,-0.5800639,0.6479818,0.9990158,0.049332418,-0.5534905,-0.38445106,656.43
464.33316,11.655283,405.92026,0.011654406,0.54685706,-0.56751204,0.61541986,0.99803925,0.068879224,-0.5906157,-0.4479591,656.49316
466.11783,11.937439,407.81137,-0.1883717,0.658115,-0.54805243,0.4806655,0.8934996,0.22716106,-0.58866256,-0.57790494,656.63
467.62405,12.202399,408.7512,-0.31093407,0.7138065,-0.52593684,0.34233126,0.7728313,0.26135653,-0.44600594,-0.4489357,656.73
